Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,37ecbplus2_1,Earthquake,0,the quake,AnZhu,06-05-20 16:04,,,9,0.3,5,5
●,37ecbplus2_1,Quake consequences,0,flattened,AnZhu,06-05-20 16:04,,,9,0.3,5,5
●,37ecbplus2_1,IDN\Fauzi,0,disaster agency official Fauzi,AnZhu,06-05-20 16:04,,,30,0.99,5,5
●,37ecbplus2_1,Quake consequences,0,Most of the damaged houses,AnZhu,06-05-20 16:05,,,26,0.86,5,5
●,37ecbplus2_1,IDN\IDN-Misc,0,People,AnZhu,06-05-20 16:05,,,6,0.2,5,5
●,37ecbplus2_1,Aceh,0,Banda Aceh,AnZhu,06-05-20 16:05,,,10,0.33,5,5
●,37ecbplus2_1,Earthquake,0,the quake,AnZhu,06-05-20 16:05,,,9,0.3,5,5
●,37ecbplus2_1,Quake consequences,0,shook houses,AnZhu,06-05-20 16:05,,,12,0.4,5,5
●,37ecbplus2_1,Earthquake,0,The quake,AnZhu,06-05-20 16:10,,,9,0.3,5,5
●,37ecbplus2_1,Aceh,0,Banda Aceh,AnZhu,06-05-20 16:10,,,10,0.33,5,5
●,37ecbplus2_1,IDN\IDN-Misc,0,People,AnZhu,06-05-20 16:10,,,6,0.2,5,5
●,37ecbplus2_1,IDN\Nugroho,0,national disaster agency spokesman Sutopo Purwo Nugroho,AnZhu,06-05-20 16:11,,,55,1.82,5,5
●,37ecbplus2_1,Aceh,0,"Aceh, on the northern tip of Sumatra",AnZhu,06-05-20 16:11,,,36,1.19,6,6
●,37ecbplus2_1,Earthquake,0,quakes,AnZhu,06-05-20 16:11,,,6,0.2,6,6
●,37ecbplus2_1,Earthquake,0,a massive tremor,AnZhu,06-05-20 16:11,,,16,0.53,6,6
●,37ecbplus2_1,Quake consequences,0,"killed 170,000 people in the province and tens of thousands more in countries around the Indian Ocean",AnZhu,06-05-20 16:11,,,101,3.34,6,6
●,37ecbplus2_1,Earthquake,0,an 8.6-magnitude quake,AnZhu,06-05-20 16:11,,,22,0.73,6,6
●,37ecbplus2_1,Aceh,0,Banda Aceh,AnZhu,06-05-20 16:12,,,10,0.33,6,6
●,37ecbplus2_1,IDN\IDN-Misc\Victims,0,Five people,AnZhu,06-05-20 16:12,,,11,0.36,6,6
●,37ecbplus2_1,IDN\IDN-Misc\Victims,0,seven,AnZhu,06-05-20 16:12,,,5,0.17,6,6
●,37ecbplus2_1,Aceh,0,Aceh,AnZhu,06-05-20 16:12,,,4,0.13,6,6
●,37ecbplus2_1,Earthquake,0,the quake,AnZhu,06-05-20 16:12,,,9,0.3,6,6
●,37ecbplus2_1,Earthquake,0,following aftershocks,AnZhu,06-05-20 16:12,,,21,0.69,6,6
●,37ecbplus2_1,Earthquake,0,a major earthquake near Padang city,AnZhu,06-05-20 16:12,,,35,1.16,6,6
●,37ecbplus2_1,IDN\IDN-Misc\Victims,0,"more than 1,000 people",AnZhu,06-05-20 16:12,,,22,0.73,6,6
●,37ecbplus2_10,Earthquake,0,6.1-magnitude quake,AnZhu,06-05-20 20:25,,,19,0.58,1,1
●,37ecbplus2_10,Aceh,0,Indonesia's Aceh province,AnZhu,06-05-20 20:25,,,25,0.76,1,1
●,37ecbplus2_10,Earthquake,0,An earthquake,AnZhu,06-05-20 20:25,,,13,0.39,2,2
●,37ecbplus2_10,Quake consequences,0,killed six children,AnZhu,06-05-20 20:25,,,19,0.58,2,2
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,six children,AnZhu,06-05-20 20:36,,,12,0.36,2,2
●,37ecbplus2_10,Quake consequences,0,left 14 others trapped,AnZhu,06-05-20 20:36,,,22,0.67,2,2
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,14 others,AnZhu,06-05-20 20:36,,,9,0.27,2,2
●,37ecbplus2_10,Quake consequences,0,a mosque collapsed during a Koran reading session,AnZhu,06-05-20 20:37,,,49,1.49,2,2
●,37ecbplus2_10,Aceh,0,Indonesia's Aceh province,AnZhu,06-05-20 20:37,,,25,0.76,2,2
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,death toll,AnZhu,06-05-20 20:37,,,10,0.3,2,2
●,37ecbplus2_10,Earthquake,0,The strong 6.1-magnitude quake,AnZhu,06-05-20 20:37,,,30,0.91,3,3
●,37ecbplus2_10,Quake consequences,0,left hundreds more injured,AnZhu,06-05-20 20:37,,,26,0.79,3,3
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,hundreds more injured,AnZhu,06-05-20 20:37,,,21,0.64,3,3
●,37ecbplus2_10,Aceh,0,a region that was devastated by the quake-triggered tsunami of 2004,AnZhu,06-05-20 20:37,,,67,2.03,3,3
●,37ecbplus2_10,Earthquake,0,The earthquake,AnZhu,06-05-20 20:37,,,14,0.42,3,3
●,37ecbplus2_10,Quake consequences,0,reduced houses in parts of Aceh to rubble,AnZhu,06-05-20 20:37,,,41,1.24,3,3
●,37ecbplus2_10,Aceh,0,Aceh,AnZhu,06-05-20 20:38,,,4,0.12,3,3
●,37ecbplus2_10,Quake consequences,0,set off several landslides,AnZhu,06-05-20 20:38,,,26,0.79,3,3
●,37ecbplus2_10,Quake consequences,0,badly damaged roads,AnZhu,06-05-20 20:38,,,19,0.58,3,3
●,37ecbplus2_10,IDN\IDN-I,0,Rescuers,AnZhu,06-05-20 20:38,,,8,0.24,3,3
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,the children still trapped after the mosque collapse in Blang Mancung village,AnZhu,06-05-20 20:38,,,77,2.34,3,3
●,37ecbplus2_10,Aceh,0,Central Aceh district,AnZhu,06-05-20 20:38,,,21,0.64,3,3
●,37ecbplus2_10,IDN\IDN-I,0,Our search and rescue teams,AnZhu,06-05-20 20:38,,,27,0.82,3,3
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,an estimated 14 children still trapped under the rubble,AnZhu,06-05-20 20:39,,,55,1.67,3,3
●,37ecbplus2_10,IDN\Sahara,0,"Subhan Sahara, the head of the local disaster management agency",AnZhu,06-05-20 20:39,,,63,1.91,3,3
●,37ecbplus2_10,Earthquake,0,"The quake, which hit at a shallow depth of just 10 kilometres",AnZhu,06-05-20 20:39,,,61,1.85,4,4
●,37ecbplus2_10,Quake consequences,0,injured more than 200 people,AnZhu,06-05-20 20:39,,,28,0.85,4,4
●,37ecbplus2_10,Quake consequences,0,damaged more than 300 houses in Aceh,AnZhu,06-05-20 20:39,,,36,1.09,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,more than 200 people,AnZhu,06-05-20 20:39,,,20,0.61,4,4
●,37ecbplus2_10,Aceh,0,Aceh,AnZhu,06-05-20 20:39,,,4,0.12,4,4
●,37ecbplus2_10,IDN\Nugroho,0,national disaster agency spokesman Sutopo Purwo Nugroho,AnZhu,06-05-20 20:40,,,55,1.67,4,4
●,37ecbplus2_10,IDN\IDN-I,0,police,AnZhu,06-05-20 20:40,,,6,0.18,4,4
●,37ecbplus2_10,IDN\IDN-I,0,military personnel,AnZhu,06-05-20 20:40,,,18,0.55,4,4
●,37ecbplus2_10,Earthquake,0,two aftershocks of more than 5.0 magnitude,AnZhu,06-05-20 20:40,,,42,1.27,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,one man,AnZhu,06-05-20 20:40,,,7,0.21,4,4
●,37ecbplus2_10,Quake consequences,0,one man was killed,AnZhu,06-05-20 20:40,,,18,0.55,4,4
●,37ecbplus2_10,Quake consequences,0,a landslide engulfed a coffee plantation,AnZhu,06-05-20 20:40,,,40,1.21,4,4
●,37ecbplus2_10,IDN\Fauzi,0,disaster agency official Fauzi,AnZhu,06-05-20 20:40,,,30,0.91,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,A man,AnZhu,06-05-20 20:41,,,5,0.15,4,4
●,37ecbplus2_10,IDN\IDN-Misc,0,his wife,AnZhu,06-05-20 20:41,,,8,0.24,4,4
●,37ecbplus2_10,Quake consequences,0,a landslide caused by the quake,AnZhu,06-05-20 20:41,,,31,0.94,4,4
●,37ecbplus2_10,Earthquake,0,the quake,AnZhu,06-05-20 20:41,,,9,0.27,4,4
●,37ecbplus2_10,IDN\IDN-Misc,0,his wife,AnZhu,06-05-20 21:21,,,8,0.24,4,4
●,37ecbplus2_10,IDN\IDN-Misc,0,another woman,AnZhu,06-05-20 21:21,,,13,0.39,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,Another four people,AnZhu,06-05-20 21:21,,,19,0.58,4,4
●,37ecbplus2_10,Earthquake,0,the quake,AnZhu,06-05-20 21:21,,,9,0.27,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,a child who died when a wall collapsed,AnZhu,06-05-20 21:21,,,38,1.15,4,4
●,37ecbplus2_10,IDN\Suryani,0,"Ema Suryani, a doctor at a health clinic in Lampahan city in the district",AnZhu,06-05-20 21:21,,,73,2.21,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,around 50 people with injuries sustained when the walls of their houses collapsed,AnZhu,06-05-20 21:22,,,81,2.46,4,4
●,37ecbplus2_10,IDN\Suryani,0,the doctor,AnZhu,06-05-20 21:23,,,10,0.3,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,around 30 people seriously injured,AnZhu,06-05-20 21:23,,,34,1.03,4,4
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,Injured people,AnZhu,06-05-20 21:23,,,14,0.42,4,4
●,37ecbplus2_10,IDN\IDN-Misc,0,People,AnZhu,06-05-20 21:23,,,6,0.18,4,4
●,37ecbplus2_10,Aceh,0,Banda Aceh,AnZhu,06-05-20 21:23,,,10,0.3,4,4
●,37ecbplus2_10,Earthquake,0,the quake,AnZhu,06-05-20 21:23,,,9,0.27,4,4
●,37ecbplus2_10,Earthquake,0,The quake,AnZhu,06-05-20 21:23,,,9,0.27,5,5
●,37ecbplus2_10,Aceh,0,Banda Aceh,AnZhu,06-05-20 21:23,,,10,0.3,5,5
●,37ecbplus2_10,Aceh,0,"Aceh, on the northern tip of Sumatra",AnZhu,06-05-20 21:24,,,36,1.09,5,5
●,37ecbplus2_10,IDN\Nugroho,0,national disaster agency spokesman Nugroho,AnZhu,06-05-20 21:24,,,42,1.27,5,5
●,37ecbplus2_10,IDN\IDN-Misc,0,People,AnZhu,06-05-20 21:24,,,6,0.18,5,5
●,37ecbplus2_10,Earthquake,0,a massive tremor,AnZhu,06-05-20 21:24,,,16,0.49,5,5
●,37ecbplus2_10,Quake consequences,0,"killed 170,000 people in the province",AnZhu,06-05-20 21:24,,,37,1.12,5,5
●,37ecbplus2_10,Earthquake,0,an 8.6-magnitude quake,AnZhu,06-05-20 21:25,,,22,0.67,5,5
●,37ecbplus2_10,Aceh,0,Banda Aceh,AnZhu,06-05-20 21:25,,,10,0.3,5,5
●,37ecbplus2_10,Quake consequences,0,prompting an Indian Ocean-wide tsunami alert,AnZhu,06-05-20 21:25,,,44,1.33,5,5
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,Five people,AnZhu,06-05-20 21:25,,,11,0.33,5,5
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,seven,AnZhu,06-05-20 21:25,,,5,0.15,5,5
●,37ecbplus2_10,Earthquake,0,following aftershocks,AnZhu,06-05-20 21:25,,,21,0.64,5,5
●,37ecbplus2_10,Quake consequences,0,Five people died,AnZhu,06-05-20 21:25,,,16,0.49,5,5
●,37ecbplus2_10,Quake consequences,0,seven were injured,AnZhu,06-05-20 21:25,,,18,0.55,5,5
●,37ecbplus2_10,Earthquake,0,the quake,AnZhu,06-05-20 21:25,,,9,0.27,5,5
●,37ecbplus2_10,Aceh,0,Aceh,AnZhu,06-05-20 21:26,,,4,0.12,5,5
●,37ecbplus2_10,Earthquake,0,a major earthquake,AnZhu,06-05-20 21:26,,,18,0.55,5,5
●,37ecbplus2_10,Quake consequences,0,killed more than 1000 people,AnZhu,06-05-20 21:26,,,28,0.85,5,5
●,37ecbplus2_10,IDN\IDN-Misc\Victims,0,more than 1000 people,AnZhu,06-05-20 21:26,,,21,0.64,5,5
●,37ecbplus2_14,Earthquake,0,Magnitude-6.1 quake,AnZhu,06-05-20 20:19,,,19,0.94,1,1
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,1 dead,AnZhu,06-05-20 20:19,,,6,0.3,1,1
●,37ecbplus2_14,Earthquake,0,a huge earthquake,AnZhu,06-05-20 20:19,,,17,0.84,2,2
●,37ecbplus2_14,Quake consequences,0,triggered a tsunami,AnZhu,06-05-20 20:19,,,19,0.94,2,2
●,37ecbplus2_14,Quake consequences,0,"killed 230,000 people across Asia",AnZhu,06-05-20 20:19,,,33,1.63,2,2
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,"230,000 people",AnZhu,06-05-20 20:20,,,14,0.69,2,2
●,37ecbplus2_14,Earthquake,0,A strong earthquake,AnZhu,06-05-20 20:20,,,19,0.94,3,3
●,37ecbplus2_14,Aceh,0,Indonesia's Aceh province,AnZhu,06-05-20 20:20,,,25,1.24,3,3
●,37ecbplus2_14,Quake consequences,0,killing at least one person,AnZhu,06-05-20 20:20,,,27,1.34,3,3
●,37ecbplus2_14,Quake consequences,0,leaving two others missing,AnZhu,06-05-20 20:20,,,26,1.29,3,3
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,at least one person,AnZhu,06-05-20 20:20,,,19,0.94,3,3
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,two others missing,AnZhu,06-05-20 20:20,,,18,0.89,3,3
●,37ecbplus2_14,Quake consequences,0,Many houses were damaged,AnZhu,06-05-20 20:20,,,24,1.19,3,3
●,37ecbplus2_14,Quake consequences,0,dozens of villagers were injured,AnZhu,06-05-20 20:20,,,32,1.58,3,3
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,dozens of villagers,AnZhu,06-05-20 20:20,,,19,0.94,3,3
●,37ecbplus2_14,Earthquake,0,The magnitude-6.1 quake,AnZhu,06-05-20 20:21,,,23,1.14,4,4
●,37ecbplus2_14,Aceh,0,The worst-hit area,AnZhu,06-05-20 20:21,,,18,0.89,4,4
●,37ecbplus2_14,Earthquake,0,the quake,AnZhu,06-05-20 20:21,,,9,0.45,4,4
●,37ecbplus2_14,Quake consequences,0,caused a landslide that killed a man,AnZhu,06-05-20 20:21,,,36,1.78,4,4
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,a man,AnZhu,06-05-20 20:21,,,5,0.25,4,4
●,37ecbplus2_14,Quake consequences,0,left his wife and a young boy missing,AnZhu,06-05-20 20:21,,,37,1.83,4,4
●,37ecbplus2_14,IDN\IDN-Misc,0,his wife,AnZhu,06-05-20 20:22,,,8,0.4,4,4
●,37ecbplus2_14,IDN\IDN-Misc,0,a young boy,AnZhu,06-05-20 20:22,,,11,0.54,4,4
●,37ecbplus2_14,IDN\Fauzi,0,"Fauzi, an official of the local disaster agency",AnZhu,06-05-20 20:22,,,47,2.32,4,4
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,Dozens of people,AnZhu,06-05-20 20:22,,,16,0.79,4,4
●,37ecbplus2_14,Quake consequences,0,Dozens of people were injured,AnZhu,06-05-20 20:22,,,29,1.43,4,4
●,37ecbplus2_14,IDN\Fauzi,0,"Fauzi, who like many Indonesians uses a single name",AnZhu,06-05-20 20:22,,,51,2.52,4,4
●,37ecbplus2_14,Quake consequences,0,at least 22 houses were badly damaged in the district,AnZhu,06-05-20 20:22,,,53,2.62,4,4
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,At least five people,AnZhu,06-05-20 20:22,,,20,0.99,4,4
●,37ecbplus2_14,Quake consequences,0,10 houses were damaged in Takengon,AnZhu,06-05-20 20:22,,,34,1.68,4,4
●,37ecbplus2_14,Aceh,0,Central Aceh district,AnZhu,06-05-20 20:23,,,21,1.04,4,4
●,37ecbplus2_14,IDN\Nugroho,0,Sutopo Purwo Nugroho of the National Disaster Mitigation Agency,AnZhu,06-05-20 20:23,,,63,3.12,4,4
●,37ecbplus2_14,Quake consequences,0,many houses were damaged,AnZhu,06-05-20 20:23,,,24,1.19,4,4
●,37ecbplus2_14,Quake consequences,0,their roofs fell onto some people,AnZhu,06-05-20 20:23,,,33,1.63,4,4
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,some people,AnZhu,06-05-20 20:23,,,11,0.54,4,4
●,37ecbplus2_14,IDN\IDN-Misc\Elianita,0,"Bensu Elianita, a 22-year-old resident in Bukit Sama village in Central Aceh district",AnZhu,06-05-20 20:23,,,85,4.2,4,4
●,37ecbplus2_14,Aceh,0,Central Aceh district,AnZhu,06-05-20 20:23,,,21,1.04,4,4
●,37ecbplus2_14,Quake consequences,0,Many people were injured,AnZhu,06-05-20 20:23,,,24,1.19,4,4
●,37ecbplus2_14,IDN\IDN-Misc\Victims,0,Many people,AnZhu,06-05-20 20:24,,,11,0.54,4,4
●,37ecbplus2_14,IDN\IDN-Misc,0,people in the village,AnZhu,06-05-20 20:24,,,21,1.04,4,4
●,37ecbplus2_14,Quake consequences,0,At least two homes were totally flattened,AnZhu,06-05-20 20:24,,,41,2.03,4,4
●,37ecbplus2_14,Earthquake,0,the quake,AnZhu,06-05-20 20:24,,,9,0.45,4,4
●,37ecbplus2_14,Quake consequences,0,caused a blackout in the village,AnZhu,06-05-20 20:24,,,32,1.58,4,4
●,37ecbplus2_14,Earthquake,0,The quake,AnZhu,06-05-20 20:24,,,9,0.45,5,5
●,37ecbplus2_14,IDN\IDN-I,0,officials,AnZhu,06-05-20 20:24,,,9,0.45,5,5
●,37ecbplus2_14,IDN\IDN-I,0,The officials,AnZhu,06-05-20 20:24,,,13,0.64,5,5
●,37ecbplus2_14,IDN\IDN-I,0,security officers,AnZhu,06-05-20 20:25,,,17,0.84,5,5
●,37ecbplus2_3,Earthquake,0,Indonesia earthquake,AnZhu,06-05-20 16:23,,,20,0.83,1,1
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,24 dead,AnZhu,06-05-20 16:23,,,7,0.29,1,1
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,over 200 injured,AnZhu,06-05-20 16:23,,,16,0.67,1,1
●,37ecbplus2_3,Earthquake,0,6.1 magnitude quake,AnZhu,06-05-20 16:23,,,19,0.79,1,1
●,37ecbplus2_3,Aceh,0,Aceh province,AnZhu,06-05-20 16:23,,,13,0.54,1,1
●,37ecbplus2_3,Earthquake,0,a magnitude-9.1 earthquake,AnZhu,06-05-20 16:24,,,26,1.08,2,2
●,37ecbplus2_3,Aceh,0,Aceh,AnZhu,06-05-20 16:24,,,4,0.17,2,2
●,37ecbplus2_3,Quake consequences,0,"killed 230,000 people in 14 countries",AnZhu,06-05-20 16:24,,,37,1.54,2,2
●,37ecbplus2_3,IDN\IDN-I,0,Soldiers,AnZhu,06-05-20 16:24,,,8,0.33,3,3
●,37ecbplus2_3,IDN\IDN-I,0,police,AnZhu,06-05-20 16:24,,,6,0.25,3,3
●,37ecbplus2_3,Earthquake,0,a 6.1 magnitude earthquake,AnZhu,06-05-20 16:24,,,26,1.08,3,3
●,37ecbplus2_3,Aceh,0,Aceh province,AnZhu,06-05-20 16:24,,,13,0.54,3,3
●,37ecbplus2_3,Quake consequences,0,leaving 24 dead and over 200 injured,AnZhu,06-05-20 16:24,,,36,1.5,3,3
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,24 dead,AnZhu,06-05-20 16:24,,,7,0.29,3,3
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,over 200 injured,AnZhu,06-05-20 16:24,,,16,0.67,3,3
●,37ecbplus2_3,Earthquake,0,The quake,AnZhu,06-05-20 16:25,,,9,0.37,4,4
●,37ecbplus2_3,Aceh,0,Aceh province,AnZhu,06-05-20 16:27,,,13,0.54,4,4
●,37ecbplus2_3,Aceh,0,the far western tip of Sumatra island,AnZhu,06-05-20 16:27,,,37,1.54,4,4
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,Twelve people,AnZhu,06-05-20 16:27,,,13,0.54,4,4
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,70 others,AnZhu,06-05-20 16:27,,,9,0.37,4,4
●,37ecbplus2_3,Quake consequences,0,70 others were injured by a landslide,AnZhu,06-05-20 21:28,,,37,1.54,4,4
●,37ecbplus2_3,Quake consequences,0,collapsing buildings in Bener Meriah district,AnZhu,06-05-20 16:28,,,45,1.87,4,4
●,37ecbplus2_3,IDN\Nugroho,0,Sutopo Purwo Nugroho of the National Disaster Mitigation Agency,AnZhu,06-05-20 16:28,,,63,2.62,4,4
●,37ecbplus2_3,Aceh,0,Central Aceh district,AnZhu,06-05-20 16:28,,,21,0.87,5,5
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,10 people,AnZhu,06-05-20 16:29,,,9,0.37,5,5
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,140,AnZhu,06-05-20 16:29,,,3,0.12,5,5
●,37ecbplus2_3,Quake consequences,0,10 people were killed,AnZhu,06-05-20 16:29,,,21,0.87,5,5
●,37ecbplus2_3,Quake consequences,0,140 were injured,AnZhu,06-05-20 16:29,,,16,0.67,5,5
●,37ecbplus2_3,Quake consequences,0,"about 1,500 houses and buildings were damaged",AnZhu,06-05-20 16:29,,,45,1.87,5,5
●,37ecbplus2_3,IDN\Nugroho,0,Nugroho,AnZhu,06-05-20 16:29,,,7,0.29,5,5
●,37ecbplus2_3,Earthquake,0,The quake,AnZhu,06-05-20 16:29,,,9,0.37,5,5
●,37ecbplus2_3,Quake consequences,0,triggered landslides,AnZhu,06-05-20 16:30,,,20,0.83,5,5
●,37ecbplus2_3,Quake consequences,0,caused hundreds of people to be evacuated,AnZhu,06-05-20 16:30,,,41,1.71,5,5
●,37ecbplus2_3,IDN\IDN-Misc,0,hundreds of people,AnZhu,06-05-20 16:30,,,18,0.75,5,5
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,two people,AnZhu,06-05-20 16:30,,,10,0.42,5,5
●,37ecbplus2_3,IDN\Nugroho,0,Nugroho,AnZhu,06-05-20 16:30,,,7,0.29,5,5
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,24 people dead,AnZhu,06-05-20 16:30,,,14,0.58,5,5
●,37ecbplus2_3,IDN\IDN-Misc\Victims,0,249 people injured,AnZhu,06-05-20 16:30,,,18,0.75,5,5
●,37ecbplus2_3,Quake consequences,0,more than 300 buildings have been damaged,AnZhu,06-05-20 19:28,,,41,1.71,5,5
