Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,38ecbplus2_11,Earthquake,0,The same epicenter,AnZhu,07-05-20 13:48,,,18,1.21,5,5
●,38ecbplus2_11,Quake occured,0,struck one mile north of The Geysers,AnZhu,07-05-20 13:48,,,36,2.42,5,5
●,38ecbplus2_11,Quake occured,0,was six miles west of Cobb,AnZhu,07-05-20 13:48,,,26,1.75,5,5
●,38ecbplus2_11,Quake occured,0,was also east of Cloverdale,AnZhu,07-05-20 13:48,,,27,1.82,5,5
●,38ecbplus2_11,USA\USGS,0,USGS,AnZhu,07-05-20 13:55,,,4,0.27,3,3
●,38ecbplus2_11,USA\USGS,0,USGS,AnZhu,07-05-20 13:55,,,4,0.27,4,4
●,38ecbplus2_3,Earthquake,0,4.6-magnitude earthquake,AnZhu,07-05-20 14:00,,,24,2.56,1,1
●,38ecbplus2_3,Quake occured,0,shakes Lake County,AnZhu,07-05-20 14:00,,,18,1.92,1,1
●,38ecbplus2_3,USA\USA-Misc,0,Lake County's Cobb Mountain community,AnZhu,07-05-20 14:01,,,37,3.95,2,2
●,38ecbplus2_3,Earthquake,0,a magnitude 4.6 earthquake,AnZhu,07-05-20 14:01,,,26,2.78,2,2
●,38ecbplus2_3,USA\USA-Misc,0,folks,AnZhu,07-05-20 14:01,,,5,0.53,2,2
●,38ecbplus2_3,Quake occured,0,seismic activity,AnZhu,07-05-20 14:01,,,16,1.71,2,2
●,38ecbplus2_3,Earthquake,0,shakers,AnZhu,07-05-20 14:01,,,7,0.75,3,3
●,38ecbplus2_3,Quake occured,0,proved stronger than usual,AnZhu,07-05-20 14:02,,,26,2.78,3,3
●,38ecbplus2_3,USA\USA-Misc,0,residents,AnZhu,07-05-20 14:02,,,9,0.96,3,3
●,38ecbplus2_3,USA\USA-Misc\Mullin,0,Hardester's Market clerk Alicia Mullin,AnZhu,07-05-20 14:02,,,38,4.06,3,3
●,38ecbplus2_3,Earthquake,0,pretty significant,AnZhu,07-05-20 14:02,,,18,1.92,3,3
●,38ecbplus2_3,USA\USA-Misc\Evans,0,Bonnie Evans,AnZhu,07-05-20 14:03,,,12,1.28,3,3
●,38ecbplus2_3,USA\USGS,0,The U.S. Geological Survey,AnZhu,07-05-20 14:03,,,26,2.78,4,4
●,38ecbplus2_3,Earthquake,0,the quake,AnZhu,07-05-20 14:03,,,9,0.96,4,4
●,38ecbplus2_3,Quake occured,0,was centered about 3 miles southwest of Cobb,AnZhu,07-05-20 14:03,,,44,4.7,4,4
●,38ecbplus2_3,USA\USA-Misc,0,Residents of Sonoma County,AnZhu,07-05-20 14:04,,,26,2.78,4,4
●,38ecbplus2_6,Earthquake,0,Lake County earthquake,AnZhu,07-05-20 13:58,,,22,5.41,1,1
●,38ecbplus2_6,Quake occured,0,shakes Napa,AnZhu,07-05-20 13:58,,,11,2.7,1,1
●,38ecbplus2_6,Quake occured,0,shaken at 2:09 a.m.,AnZhu,07-05-20 13:58,,,19,4.67,2,2
●,38ecbplus2_6,Earthquake,0,a magnitude 4.6 earthquake,AnZhu,07-05-20 13:58,,,26,6.39,2,2
●,38ecbplus2_6,USA\USGS,0,the U.S. Geological Survey,AnZhu,07-05-20 13:58,,,26,6.39,2,2
●,38ecbplus2_6,Earthquake,0,The temblor,AnZhu,07-05-20 13:58,,,11,2.7,2,2
●,38ecbplus2_6,Quake occured,0,rattled homes in Napa,AnZhu,07-05-20 13:58,,,21,5.16,2,2
●,38ecbplus2_6,USA\USGS,0,The USGS,AnZhu,07-05-20 13:59,,,8,1.97,2,2
●,38ecbplus2_6,Earthquake,0,"a ""light"" quake",AnZhu,07-05-20 13:59,,,15,3.69,2,2
●,38ecbplus2_6,Earthquake,0,"Two aftershocks, magnitude 2.9 and 2.2",AnZhu,07-05-20 13:59,,,38,9.34,2,2
●,38ecbplus2_7,Earthquake,0,A 4.6-magnitude earthquake,AnZhu,07-05-20 13:50,,,26,1.21,1,1
●,38ecbplus2_7,Quake occured,0,rattled Northern California overnight Thursday,AnZhu,07-05-20 13:50,,,46,2.14,1,1
●,38ecbplus2_7,USA\USA-Misc,0,residents,AnZhu,07-05-20 13:54,,,9,0.42,1,1
●,38ecbplus2_7,Sacramento,0,north of Sacramento,AnZhu,07-05-20 13:54,,,19,0.89,1,1
●,38ecbplus2_7,Earthquake,0,The temblor,AnZhu,07-05-20 13:54,,,11,0.51,2,2
●,38ecbplus2_7,Quake occured,0,struck at 2:09 a.m.,AnZhu,07-05-20 13:54,,,19,0.89,2,2
●,38ecbplus2_7,Quake occured,0,was centered in Geyserville,AnZhu,07-05-20 13:54,,,27,1.26,2,2
●,38ecbplus2_7,USA\USGS,0,the U.S. Geological Survey,AnZhu,07-05-20 13:55,,,26,1.21,2,2
●,38ecbplus2_7,USA\USGS,0,USGS,AnZhu,07-05-20 13:55,,,4,0.19,2,2
●,38ecbplus2_7,USA\USA-I,0,The Santa Rosa Press Democrat,AnZhu,07-05-20 13:55,,,29,1.35,3,3
●,38ecbplus2_7,Earthquake,0,the quake,AnZhu,07-05-20 13:55,,,9,0.42,3,3
●,38ecbplus2_7,Quake occured,0,began only one mile below ground level,AnZhu,07-05-20 13:55,,,38,1.77,3,3
●,38ecbplus2_7,USA\USA-Misc,0,people,AnZhu,07-05-20 13:56,,,6,0.28,3,3
●,38ecbplus2_7,USA\USA-Misc,0,60 people,AnZhu,07-05-20 13:56,,,9,0.42,3,3
●,38ecbplus2_7,USA\USGS,0,USGS,AnZhu,07-05-20 13:56,,,4,0.19,3,3
●,38ecbplus2_7,USA\USA-Misc,0,Others,AnZhu,07-05-20 13:56,,,6,0.28,3,3
