Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,41ecbplus2_1,SDN\Airplane,0,a white aircraft,AnZhu,08-May-20 13:40:46,,,16,0.51,3,3
●,41ecbplus2_1,SSD\SSD-Misc,0,Observers,AnZhu,08-May-20 13:40:49,,,9,0.29,4,4
●,41ecbplus2_1,Bombing,0,the attacks,AnZhu,08-May-20 13:40:54,,,11,0.35,4,4
●,41ecbplus2_1,SDN\Airplane,0,the SAF's signature Antonov bombers,AnZhu,08-May-20 13:42:37,,,35,1.13,4,4
●,41ecbplus2_1,SDN,0,SAF,AnZhu,08-May-20 13:42:42,,,3,0.10,4,4
●,41ecbplus2_1,Bombing,0,One of the bombs landed inside a primary school yard,AnZhu,08-May-20 13:42:49,,,52,1.67,4,4
●,41ecbplus2_1,Yida camp,0,the camp,AnZhu,08-May-20 13:42:56,,,8,0.26,4,4
●,41ecbplus2_1,USA\Boyette,0,citizen journalist Ryan Boyette,AnZhu,08-May-20 13:43:04,,,31,1.00,4,4
●,41ecbplus2_1,SSD\SSD-Misc,0,sources in the camp,AnZhu,08-May-20 13:43:18,,,19,0.61,4,4
●,41ecbplus2_1,Bombing,0,the raid began,AnZhu,08-May-20 13:43:23,,,14,0.45,4,4
●,41ecbplus2_1,USA\Boyette,0,Boyette,AnZhu,08-May-20 13:43:28,,,7,0.23,4,4
●,41ecbplus2_1,SSD\SSD-Misc\Casualties,0,no children or staff,AnZhu,08-May-20 13:43:41,,,20,0.64,4,4
●,41ecbplus2_1,Bombing,0,the bomb did not explode,AnZhu,08-May-20 13:43:47,,,24,0.77,4,4
●,41ecbplus2_1,Bombing,0,Three other bombs allegedly exploded outside the camp,AnZhu,08-May-20 13:43:54,,,53,1.71,4,4
●,41ecbplus2_1,Bombing,0,exploded on the outskirts,AnZhu,08-May-20 13:44:01,,,25,0.80,4,4
●,41ecbplus2_1,UN\UN-I,0,two U.N. aircraft,AnZhu,08-May-20 13:44:09,,,17,0.55,4,4
●,41ecbplus2_1,UN\UN-I,0,The first aircraft,AnZhu,08-May-20 13:44:21,,,18,0.58,4,4
●,41ecbplus2_1,Bombing,0,the bombings,AnZhu,08-May-20 13:44:26,,,12,0.39,4,4
●,41ecbplus2_1,UN\UN-I,0,the second aircraft,AnZhu,08-May-20 13:44:35,,,19,0.61,4,4
●,41ecbplus2_1,UN\UN-I,0,The plane,AnZhu,08-May-20 13:44:39,,,9,0.29,4,4
●,41ecbplus2_1,Yida camp,0,Yida,AnZhu,08-May-20 13:44:42,,,4,0.13,5,5
●,41ecbplus2_1,Yida camp,0,"home to more than 22,000 refugees",AnZhu,08-May-20 13:44:46,,,33,1.06,5,5
●,41ecbplus2_1,Yida camp\Refugees,0,"more than 22,000 refugees",AnZhu,08-May-20 13:44:52,,,25,0.80,5,5
●,41ecbplus2_1,Sudan border,0,the border,AnZhu,08-May-20 13:45:01,,,10,0.32,5,5
●,41ecbplus2_1,Bombing,0,indiscriminate bombing,AnZhu,08-May-20 13:48:58,,,22,0.71,5,5
●,41ecbplus2_1,SSD,0,Sudan's South Kordofan state,AnZhu,08-May-20 13:49:05,,,28,0.90,5,5
●,41ecbplus2_1,SDN,0,the SAF,AnZhu,08-May-20 13:49:10,,,7,0.23,5,5
●,41ecbplus2_1,SSD\Sudan People's Liberation Army,0,"the Sudanese Peoples' Liberation Army-North, or SPLA-N",AnZhu,08-May-20 13:49:18,,,54,1.74,5,5
●,41ecbplus2_1,SDN-SSD military conflict,0,fighting between the SAF and the Sudanese Peoples' Liberation Army-North,AnZhu,08-May-20 13:49:24,,,72,2.32,5,5
●,41ecbplus2_1,Yida camp\Refugees,0,hundreds of thousands of civilians,AnZhu,08-May-20 13:49:32,,,34,1.09,5,5
●,41ecbplus2_1,SSD,0,newly independent South Sudan,AnZhu,08-May-20 13:49:44,,,29,0.93,5,5
●,41ecbplus2_1,Bombing,0,The attack on Yida camp,AnZhu,08-May-20 13:49:50,,,23,0.74,5,5
●,41ecbplus2_1,Yida camp,0,Yida camp,AnZhu,08-May-20 13:49:55,,,9,0.29,5,5
●,41ecbplus2_1,Bombing,0,aerial bombardments,AnZhu,08-May-20 13:55:42,,,19,0.61,5,5
●,41ecbplus2_1,SSD,0,South Sudan,AnZhu,08-May-20 13:55:51,,,11,0.35,5,5
●,41ecbplus2_1,SDN,0,Sudan,AnZhu,08-May-20 13:56:17,,,5,0.16,5,5
●,41ecbplus2_1,Bombing,0,Sudan's second unprovoked military attack,AnZhu,08-May-20 13:56:23,,,41,1.32,5,5
●,41ecbplus2_1,SSD,0,the sovereign state of South Sudan,AnZhu,08-May-20 13:56:28,,,34,1.09,5,5
●,41ecbplus2_1,SSD\Kiir,0,South Sudan President Salva Kiir,AnZhu,08-May-20 13:56:35,,,32,1.03,6,6
●,41ecbplus2_1,Bombing,0,the reported bombing of Guffa,AnZhu,08-May-20 13:56:47,,,29,0.93,6,6
●,41ecbplus2_1,SSD\SSD-Misc\Casualties,0,seven,AnZhu,08-May-20 14:08:00,,,5,0.16,6,6
●,41ecbplus2_1,SSD,0,the Government of South Sudan,AnZhu,08-May-20 13:57:07,,,29,0.93,6,6
●,41ecbplus2_1,Bombing,0,this second attack within its borders,AnZhu,08-May-20 14:01:42,,,37,1.19,6,6
●,41ecbplus2_1,SSD\Kiir,0,President Kiir,AnZhu,08-May-20 14:01:49,,,14,0.45,6,6
●,41ecbplus2_1,SDN,0,Sudan,AnZhu,08-May-20 14:01:55,,,5,0.16,6,6
●,41ecbplus2_1,Bombing,0,the alleged attack on Yida camp,AnZhu,08-May-20 14:02:05,,,31,1.00,6,6
●,41ecbplus2_1,Yida camp,0,Yida camp,AnZhu,08-May-20 14:02:10,,,9,0.29,6,6
●,41ecbplus2_1,SDN,0,The regime in Khartoum,AnZhu,08-May-20 14:02:16,,,22,0.71,6,6
●,41ecbplus2_1,SDN-SSD military conflict,0,provoke South Sudan into restarting a war,AnZhu,08-May-20 14:02:27,,,41,1.32,6,6
●,41ecbplus2_1,USA\Enough Project\Prendergast,0,Enough Project Co-Founder John Prendergast,AnZhu,08-May-20 14:02:33,,,42,1.35,6,6
●,41ecbplus2_1,SDN,0,The regime,AnZhu,08-May-20 14:02:41,,,10,0.32,6,6
●,41ecbplus2_1,SSD,0,South Sudan,AnZhu,08-May-20 14:02:54,,,11,0.35,6,6
●,41ecbplus2_1,Sudan border,0,their common border,AnZhu,08-May-20 14:03:03,,,19,0.61,6,6
●,41ecbplus2_1,SDN-SSD military conflict,0,This provocation,AnZhu,08-May-20 14:03:13,,,16,0.51,6,6
●,41ecbplus2_1,UN,0,the full force of the international community,AnZhu,08-May-20 14:03:20,,,45,1.45,6,6
●,41ecbplus2_1,SDN-SSD military conflict,0,a massive war,AnZhu,08-May-20 14:03:26,,,13,0.42,6,6
●,41ecbplus2_1,SDN\Khalid,0,A SAF spokesman,AnZhu,08-May-20 14:10:05,,,15,0.48,2,2
●,41ecbplus2_10,SSD,0,South Sudan,AnZhu,08-May-20 09:02:11,,,11,0.58,1,1
●,41ecbplus2_10,SDN,0,Sudan,AnZhu,08-May-20 09:02:17,,,5,0.26,1,1
●,41ecbplus2_10,Bombing,0,bombs refugee camp,AnZhu,08-May-20 09:02:29,,,18,0.94,1,1
●,41ecbplus2_10,SDN,0,Sudan,AnZhu,08-May-20 09:02:58,,,5,0.26,2,2
●,41ecbplus2_10,Sudan border,0,the new international border with South Sudan,AnZhu,08-May-20 09:03:22,,,45,2.36,2,2
●,41ecbplus2_10,Bombing,0,dropped bombs Thursday in and around a camp filled with refugees,AnZhu,08-May-20 09:03:46,,,64,3.36,2,2
●,41ecbplus2_10,SSD\SSD-I,0,officials,AnZhu,08-May-20 09:04:06,,,9,0.47,2,2
●,41ecbplus2_10,SSD\SSD-I,0,A government official,AnZhu,08-May-20 09:04:14,,,21,1.10,3,3
●,41ecbplus2_10,USA\USA-I,0,an American activist,AnZhu,08-May-20 09:05:00,,,20,1.05,3,3
●,41ecbplus2_10,SSD\SSD-Misc\Casualties,0,deaths,AnZhu,08-May-20 09:05:29,,,6,0.31,3,3
●,41ecbplus2_10,SSD\SSD-Misc\Casualties,0,no casualties,AnZhu,08-May-20 09:05:35,,,13,0.68,3,3
●,41ecbplus2_10,Yida camp,0,"the Yida refugee camp, located 10 miles south of the border",AnZhu,08-May-20 09:06:00,,,59,3.10,3,3
●,41ecbplus2_10,Sudan border,0,the border,AnZhu,08-May-20 09:06:13,,,10,0.52,3,3
●,41ecbplus2_10,Bombing,0,bombings,AnZhu,08-May-20 09:06:21,,,8,0.42,3,3
●,41ecbplus2_10,SSD,0,South Sudan,AnZhu,08-May-20 09:06:29,,,11,0.58,3,3
●,41ecbplus2_10,Bombing,0,an attack that provoked strong condemnation from the U.S. State Department,AnZhu,08-May-20 09:06:48,,,74,3.88,3,3
●,41ecbplus2_10,USA,0,the U.S. State Department,AnZhu,08-May-20 09:06:55,,,25,1.31,3,3
●,41ecbplus2_10,SSD\Kiir,0,The president of South Sudan,AnZhu,08-May-20 09:07:24,,,28,1.47,4,4
●,41ecbplus2_10,SSD,0,the world's newest country only four months ago,AnZhu,08-May-20 09:07:37,,,47,2.47,4,4
●,41ecbplus2_10,SSD,0,South Sudan,AnZhu,08-May-20 09:07:54,,,11,0.58,4,4
●,41ecbplus2_10,SDN,0,the Khartoum-based government,AnZhu,08-May-20 09:08:10,,,29,1.52,4,4
●,41ecbplus2_10,SSD,0,the south,AnZhu,08-May-20 09:08:17,,,9,0.47,4,4
●,41ecbplus2_10,SSD,0,the Republic of South Sudan,AnZhu,08-May-20 09:08:35,,,27,1.42,4,4
●,41ecbplus2_10,Invasion of SSD,0,intends to invade the south soon,AnZhu,08-May-20 09:09:19,,,32,1.68,4,4
●,41ecbplus2_10,Invasion of SSD,0,his pending invasion of the south,AnZhu,08-May-20 09:09:31,,,33,1.73,4,4
●,41ecbplus2_10,SSD\Kiir,0,President Salva Kiir,AnZhu,08-May-20 09:09:37,,,20,1.05,4,4
●,41ecbplus2_10,SDN,0,the Sudanese government,AnZhu,08-May-20 09:10:03,,,23,1.21,4,4
●,41ecbplus2_10,SDN,0,Khartoum,AnZhu,08-May-20 09:10:10,,,8,0.42,4,4
●,41ecbplus2_10,Invasion of SSD,0,our sovereignty to be violated by anybody,AnZhu,08-May-20 09:10:59,,,41,2.15,4,4
●,41ecbplus2_10,SSD,0,the two sides,AnZhu,08-May-20 09:11:14,,,13,0.68,5,5
●,41ecbplus2_10,SDN,0,the two sides,AnZhu,08-May-20 09:11:16,,,13,0.68,5,5
●,41ecbplus2_10,SSD\SSD-Misc,0,The black African tribes of South Sudan,AnZhu,08-May-20 09:11:28,,,39,2.05,5,5
●,41ecbplus2_10,SSD,0,South Sudan,AnZhu,08-May-20 09:11:34,,,11,0.58,5,5
●,41ecbplus2_10,SDN,0,the mainly Arab north,AnZhu,08-May-20 09:11:43,,,21,1.10,5,5
●,41ecbplus2_10,SSD,0,South Sudan,AnZhu,08-May-20 09:12:06,,,11,0.58,5,5
●,41ecbplus2_10,Sudan border,0,border,AnZhu,08-May-20 09:12:25,,,6,0.31,5,5
●,41ecbplus2_10,USA\Boyette,0,"Ryan Boyette, a former aid worker who lives in Sudan",AnZhu,08-May-20 09:13:06,,,52,2.73,6,6
●,41ecbplus2_10,USA\USA-Misc,0,a team of 15 citizen journalists,AnZhu,08-May-20 09:13:21,,,32,1.68,6,6
●,41ecbplus2_10,Yida camp,0,the Yida camp,AnZhu,08-May-20 09:13:54,,,13,0.68,6,6
●,41ecbplus2_10,SSD\SSD-Misc\Casualties,0,no casualties,AnZhu,08-May-20 09:14:02,,,13,0.68,6,6
●,41ecbplus2_10,Bombing,0,four bombs were dropped,AnZhu,08-May-20 09:14:09,,,23,1.21,6,6
●,41ecbplus2_10,Yida camp\Refugees,0,refugees,AnZhu,08-May-20 09:24:51,,,8,0.42,2,2
●,41ecbplus2_10,SDN-SSD military conflict,0,The violence,AnZhu,08-May-20 10:07:02,,,12,0.63,5,5
●,41ecbplus2_10,SDN-SSD military conflict,0,two civil wars over more than five decades,AnZhu,08-May-20 10:07:18,,,42,2.20,5,5
●,41ecbplus2_10,SDN-SSD military conflict,0,the war,AnZhu,08-May-20 10:07:38,,,7,0.37,5,5
●,41ecbplus2_10,SDN-SSD military conflict,0,disputes over border demarcation and oil-sharing revenues,AnZhu,08-May-20 10:07:54,,,57,2.99,5,5
●,41ecbplus2_10,SSD\SSD-Misc\Casualties,0,2 million,AnZhu,08-May-20 10:09:57,,,9,0.47,5,5
●,41ecbplus2_10,Yida camp\Workers,0,five aid workers,AnZhu,08-May-20 10:13:16,,,16,0.84,6,6
●,41ecbplus2_10,SDN\Airplane,0,Military aircraft from Sudan,AnZhu,08-May-20 13:26:54,,,28,1.47,2,2
●,41ecbplus2_10,SDN-SSD military conflict,0,peaceful resolutions to any conflict,AnZhu,08-May-20 14:05:10,,,36,1.89,4,4
●,41ecbplus2_10,SDN,0,Khartoum,AnZhu,08-May-20 14:09:49,,,8,0.42,4,4
●,41ecbplus2_3,SDN,0,Sudan,AnZhu,08-May-20 13:18:20,,,5,0.18,1,1
●,41ecbplus2_3,Bombing,0,'bombs refugees',AnZhu,08-May-20 13:18:28,,,16,0.59,1,1
●,41ecbplus2_3,SSD,0,South Sudan,AnZhu,08-May-20 13:18:36,,,11,0.40,1,1
●,41ecbplus2_3,Yida camp\Refugees,0,refugees,AnZhu,08-May-20 13:18:43,,,8,0.29,1,1
●,41ecbplus2_3,SSD\SSD-I,0,South Sudanese officials,AnZhu,08-May-20 13:18:48,,,24,0.88,2,2
●,41ecbplus2_3,SDN,0,Sudan,AnZhu,08-May-20 13:18:59,,,5,0.18,2,2
●,41ecbplus2_3,Bombing,0,an aerial bombardment of a refugee camp in their territory,AnZhu,08-May-20 13:19:05,,,58,2.13,2,2
●,41ecbplus2_3,Yida camp,0,a refugee camp,AnZhu,08-May-20 13:19:11,,,14,0.51,2,2
●,41ecbplus2_3,SSD,0,their territory,AnZhu,08-May-20 13:19:15,,,15,0.55,2,2
●,41ecbplus2_3,USA\USA-Misc\Copnall,0,The BBC's James Copnall,AnZhu,08-May-20 13:19:58,,,23,0.84,3,3
●,41ecbplus2_3,Yida camp,0,the Yida camp,AnZhu,08-May-20 13:20:05,,,13,0.48,3,3
●,41ecbplus2_3,SSD,0,"oil-rich Unity State, which borders Sudan",AnZhu,08-May-20 13:20:11,,,41,1.51,3,3
●,41ecbplus2_3,SDN,0,Sudan,AnZhu,08-May-20 13:20:17,,,5,0.18,3,3
●,41ecbplus2_3,Bombing,0,was bombed,AnZhu,08-May-20 13:20:23,,,10,0.37,3,3
●,41ecbplus2_3,SSD\Lang,0,Local official Miabek Lang,AnZhu,08-May-20 13:20:31,,,26,0.96,3,3
●,41ecbplus2_3,SSD\SSD-Misc\Casualties,0,at least 12 people,AnZhu,08-May-20 13:20:38,,,18,0.66,3,3
●,41ecbplus2_3,SSD\SSD-Misc\Casualties,0,20,AnZhu,08-May-20 13:20:43,,,2,0.07,3,3
●,41ecbplus2_3,SDN\SDN-I,0,The Sudanese military,AnZhu,08-May-20 13:20:49,,,21,0.77,3,3
●,41ecbplus2_3,SDN-SSD military conflict,0,has been fighting rebels in areas near South Sudan,AnZhu,08-May-20 13:20:59,,,50,1.84,3,3
●,41ecbplus2_3,SSD,0,South Sudan,AnZhu,08-May-20 13:21:04,,,11,0.40,3,3
●,41ecbplus2_3,Bombing,0,a second round of bombs hit,AnZhu,08-May-20 13:24:07,,,27,0.99,3,3
●,41ecbplus2_3,UN\UN-I,0,"a UN helicopter, carrying food aid",AnZhu,08-May-20 13:25:32,,,34,1.25,3,3
●,41ecbplus2_3,Bombing,0,a nearby explosion,AnZhu,08-May-20 13:25:46,,,18,0.66,3,3
●,41ecbplus2_3,Yida camp\Refugees,0,Several residents of the refugee camp,AnZhu,08-May-20 13:26:09,,,37,1.36,4,4
●,41ecbplus2_3,Yida camp,0,the refugee camp,AnZhu,08-May-20 13:26:13,,,16,0.59,4,4
●,41ecbplus2_3,SDN,0,the Sudanese government,AnZhu,08-May-20 13:26:25,,,23,0.84,4,4
●,41ecbplus2_3,SDN\Airplane,0,A large plane,AnZhu,08-May-20 13:27:00,,,13,0.48,3,3
●,41ecbplus2_3,SDN\Airplane,0,an Antonov plane,AnZhu,08-May-20 13:27:07,,,16,0.59,4,4
●,41ecbplus2_3,SDN\Airplane,0,a makeshift bomber,AnZhu,08-May-20 13:27:15,,,18,0.66,4,4
●,41ecbplus2_3,Yida camp\Refugees,0,The refugees,AnZhu,08-May-20 13:27:52,,,12,0.44,4,4
●,41ecbplus2_3,SDN\Airplane,0,the plane,AnZhu,08-May-20 13:27:59,,,9,0.33,4,4
●,41ecbplus2_3,Bombing,0,launching two bombing raids,AnZhu,08-May-20 13:28:05,,,27,0.99,4,4
●,41ecbplus2_3,Bombing,0,Five bombs were dropped,AnZhu,08-May-20 13:28:10,,,23,0.84,4,4
●,41ecbplus2_3,Bombing,0,four exploded,AnZhu,08-May-20 13:28:14,,,13,0.48,4,4
●,41ecbplus2_3,USA\USA-Misc\Copnall,0,our correspondent,AnZhu,08-May-20 13:28:30,,,17,0.62,4,4
●,41ecbplus2_3,USA\USA-Misc\Copnall,0,our reporter,AnZhu,08-May-20 13:29:06,,,12,0.44,3,3
●,41ecbplus2_3,USA\USA-Misc\Copnall,0,Our reporter says,AnZhu,08-May-20 13:29:17,,,17,0.62,4,4
●,41ecbplus2_3,SSD\SSD-Misc\Casualties,0,any casualties,AnZhu,08-May-20 13:29:27,,,14,0.51,4,4
●,41ecbplus2_3,SSD\Lang,0,"Mr Lang, the commissioner of Pariang county in Unity state",AnZhu,08-May-20 13:29:38,,,58,2.13,4,4
●,41ecbplus2_3,SSD\SSD-Misc\Casualties,0,12 people,AnZhu,08-May-20 13:29:48,,,9,0.33,4,4
●,41ecbplus2_3,SSD\SSD-Misc\Casualties,0,the death toll,AnZhu,08-May-20 13:29:55,,,14,0.51,4,4
●,41ecbplus2_3,SSD,0,both sides,AnZhu,08-May-20 13:30:18,,,10,0.37,4,4
●,41ecbplus2_3,SDN,0,both sides,AnZhu,08-May-20 13:30:21,,,10,0.37,4,4
●,41ecbplus2_3,SDN-SSD military conflict,0,a rapidly deteriorating relationship between Sudan and South Sudan,AnZhu,08-May-20 13:30:40,,,66,2.42,4,4
●,41ecbplus2_3,SDN,0,Sudan,AnZhu,08-May-20 13:30:44,,,5,0.18,4,4
●,41ecbplus2_3,SSD,0,South Sudan,AnZhu,08-May-20 13:30:49,,,11,0.40,4,4
●,41ecbplus2_3,Yida camp\Refugees,0,Thousands of people who have fled,AnZhu,08-May-20 13:31:13,,,33,1.21,5,5
●,41ecbplus2_3,SDN,0,Sudan,AnZhu,08-May-20 13:31:21,,,5,0.18,5,5
●,41ecbplus2_3,Sudan border,0,the border,AnZhu,08-May-20 13:31:27,,,10,0.37,5,5
●,41ecbplus2_3,Yida camp,0,the Yida camp,AnZhu,08-May-20 13:31:35,,,13,0.48,5,5
●,41ecbplus2_3,SDN\SDN-I,0,Sudan's army,AnZhu,08-May-20 13:31:39,,,12,0.44,5,5
●,41ecbplus2_3,SDN,0,Sudan,AnZhu,08-May-20 13:31:44,,,5,0.18,5,5
●,41ecbplus2_3,Bombing,0,bombing South Kordofan,AnZhu,08-May-20 13:31:50,,,22,0.81,5,5
●,41ecbplus2_3,SDN-SSD military conflict,0,a rebellion from pro-southern groups,AnZhu,08-May-20 13:31:57,,,36,1.32,5,5
●,41ecbplus2_3,USA\USA-Misc\Copnall,0,Our reporter,AnZhu,08-May-20 13:32:02,,,12,0.44,5,5
●,41ecbplus2_3,Yida camp,0,the camp,AnZhu,08-May-20 13:32:13,,,8,0.29,5,5
●,41ecbplus2_3,SDN-SSD military conflict,0,fight,AnZhu,08-May-20 13:32:18,,,5,0.18,5,5
●,41ecbplus2_3,Yida camp\Refugees,0,The refugees,AnZhu,08-May-20 13:32:24,,,12,0.44,5,5
●,41ecbplus2_3,SDN\al-Bashir,0,Sudan's President Omar al-Bashir,AnZhu,08-May-20 13:32:53,,,32,1.18,5,5
●,41ecbplus2_3,Bombing,0,the bombings,AnZhu,08-May-20 13:32:58,,,12,0.44,5,5
●,41ecbplus2_3,SSD\Deng,0,"The governor of Unity State, Taban Deng",AnZhu,08-May-20 13:35:29,,,39,1.43,6,6
●,41ecbplus2_3,SDN\al-Bashir,0,Mr Bashir,AnZhu,08-May-20 13:35:34,,,9,0.33,6,6
●,41ecbplus2_3,SDN\al-Bashir,0,Omar Bashir,AnZhu,08-May-20 13:35:45,,,11,0.40,6,6
●,41ecbplus2_3,SSD\Deng,0,Mr Deng,AnZhu,08-May-20 13:35:54,,,7,0.26,6,6
●,41ecbplus2_3,SDN\Saad,0,Sudan Armed Forces spokesman Sawarmi Khaled Saad,AnZhu,08-May-20 13:36:03,,,48,1.76,6,6
●,41ecbplus2_3,SDN,0,Sudan Armed Forces,AnZhu,08-May-20 13:36:06,,,18,0.66,6,6
●,41ecbplus2_3,Bombing,0,the raid,AnZhu,08-May-20 13:36:13,,,8,0.29,6,6
●,41ecbplus2_3,Bombing,0,completely false,AnZhu,08-May-20 13:36:20,,,16,0.59,6,6
●,41ecbplus2_3,Bombing,0,This information,AnZhu,08-May-20 13:36:24,,,16,0.59,6,6
●,41ecbplus2_3,Bombing,0,didn't bomb any camps,AnZhu,08-May-20 13:36:34,,,21,0.77,6,6
●,41ecbplus2_3,SSD,0,South Sudan,AnZhu,08-May-20 13:36:43,,,11,0.40,6,6
●,41ecbplus2_3,SSD\SSD-I,0,the southerners,AnZhu,08-May-20 13:36:49,,,15,0.55,6,6
●,41ecbplus2_3,SSD\Sudan People's Liberation Army,0,The South Sudan Liberation Army rebel group,AnZhu,08-May-20 13:37:00,,,43,1.58,7,7
●,41ecbplus2_3,SDN,0,Khartoum,AnZhu,08-May-20 13:37:08,,,8,0.29,7,7
●,41ecbplus2_3,SSD,0,its neighbour,AnZhu,08-May-20 13:37:24,,,13,0.48,7,7
●,41ecbplus2_3,SSD,0,South Sudan,AnZhu,08-May-20 13:37:31,,,11,0.40,7,7
●,41ecbplus2_3,SSD\Sudan People's Liberation Army,0,rebels,AnZhu,08-May-20 14:08:25,,,6,0.22,5,5
●,41ecbplus2_5,SSD,0,South Sudan,AnZhu,08-May-20 10:36:36,,,11,0.28,1,1
●,41ecbplus2_5,SDN,0,Sudan,AnZhu,08-May-20 10:36:41,,,5,0.13,1,1
●,41ecbplus2_5,Bombing,0,air strike on refugee camp,AnZhu,08-May-20 10:36:46,,,26,0.66,1,1
●,41ecbplus2_5,Yida camp,0,refugee camp,AnZhu,08-May-20 10:36:50,,,12,0.30,1,1
●,41ecbplus2_5,Yida camp,0,A refugee camp in South Sudan's Unity state,AnZhu,08-May-20 10:36:56,,,43,1.08,2,2
●,41ecbplus2_5,SSD,0,South Sudan,AnZhu,08-May-20 10:37:03,,,11,0.28,2,2
●,41ecbplus2_5,Bombing,0,was bombed Thursday,AnZhu,08-May-20 10:44:23,,,19,0.48,2,2
●,41ecbplus2_5,SSD\SSD-I,0,South Sudan officials,AnZhu,08-May-20 10:44:33,,,21,0.53,2,2
●,41ecbplus2_5,SSD\SSD-Misc,0,witnesses,AnZhu,08-May-20 10:44:38,,,9,0.23,2,2
●,41ecbplus2_5,SDN-SSD military conflict,0,tensions with Sudan in the violence-plagued border region,AnZhu,08-May-20 10:45:03,,,57,1.44,2,2
●,41ecbplus2_5,SSD\Deng,0,"Taban Deng, the governor of Unity state",AnZhu,08-May-20 10:45:39,,,39,0.98,3,3
●,41ecbplus2_5,SDN,0,Sudan,AnZhu,08-May-20 10:45:42,,,5,0.13,3,3
●,41ecbplus2_5,Bombing,0,carrying out the attack,AnZhu,08-May-20 10:45:49,,,23,0.58,3,3
●,41ecbplus2_5,SDN,0,These people,AnZhu,08-May-20 10:45:54,,,12,0.30,3,3
●,41ecbplus2_5,SDN,0,Khartoum,AnZhu,08-May-20 10:45:57,,,8,0.20,3,3
●,41ecbplus2_5,SSD\SSD-Misc,0,reporters,AnZhu,08-May-20 10:46:10,,,9,0.23,3,3
●,41ecbplus2_5,SDN\SDN-I,0,Sudan's armed forces,AnZhu,08-May-20 10:46:16,,,20,0.50,3,3
●,41ecbplus2_5,Bombing,0,denied they carried out the strike,AnZhu,08-May-20 10:46:28,,,34,0.86,3,3
●,41ecbplus2_5,Bombing,0,the bombing,AnZhu,08-May-20 10:46:37,,,11,0.28,4,4
●,41ecbplus2_5,SSD\Kiir,0,South Sudan's president Salva Kiir,AnZhu,08-May-20 10:46:43,,,34,0.86,4,4
●,41ecbplus2_5,SSD,0,South Sudan,AnZhu,08-May-20 10:46:50,,,11,0.28,4,4
●,41ecbplus2_5,Invasion of SSD,0,"Sudan's ""pending invasion"" of its neighbor",AnZhu,08-May-20 10:49:32,,,42,1.06,4,4
●,41ecbplus2_5,SDN,0,Sudan,AnZhu,08-May-20 10:49:37,,,5,0.13,4,4
